width,height,brightness,saturation,colorfulness,white_border_share,edge_density,dominant_hue,file
400,400,215.66299515624996,0.031183245333306162,9.883339399094787,0.85253125,13.070806109022556,146.0,0148807f704366b1.jpg
400,400,232.08323291875004,0.10155534400031367,41.34200748987097,0.956890625,4.108545701754386,105.0,0159509881fa6258.jpg
400,400,184.05638383125,0.33674528675499005,89.11558794548456,0.07828125,7.269643847117794,152.0,0167244e5aefb662.jpg
400,400,133.862165925,0.33649202014276713,59.25506275681312,0.011203125,7.22757462406015,157.0,0177b27dd1134f3f.jpg
400,400,226.87543695,0.11091534992849145,45.463954224709674,0.930265625,7.848045989974937,26.0,01876bd34de489c0.jpg
400,400,88.14779552499999,0.3941421804979153,68.94582854922832,0.069953125,8.334508549498747,85.0,018df82441774344.jpg
400,400,152.21638061874998,0.2787501951459143,31.50903415557974,3.125e-05,4.444233969298245,16.0,01a82e96ed67da60.jpg
400,400,146.64750970625,0.387931711775637,39.097785537876234,0.0,3.9420853414786965,12.0,01ab3e41da093936.jpg
400,400,208.12797540625,0.18591545984661967,55.950740592147085,0.434140625,4.639078587092731,140.0,01bf712390c63610.jpg
400,400,218.24755694375,0.2221477605789477,72.85565746012986,0.322578125,4.0495616917293225,27.0,01c4451623ec5a96.jpg
400,400,187.18742145,0.17430702743045418,34.897923229667654,0.0100625,7.2192676691729325,179.0,01c7633f23dcf981.jpg
400,400,185.29754970625,0.25588809194309736,29.534391778025253,0.0,3.7035751785714277,20.0,01cd8ac932a7e519.png
400,400,173.85264225625,0.6007239433744723,72.71872120593714,0.0,2.55982268170426,26.0,01e90126cb723966.jpg
400,400,160.1763237625,0.45767199328019326,102.90281867908242,0.03875,12.1925468358396,142.0,01e96b8bd71e85ad.jpg
400,400,163.12849375,0.345196139154319,75.28441963313219,0.058203125,11.623624840225563,190.0,01ee4c285f08a41d.jpg
400,400,158.4286685875,0.4105400153936416,79.2918361675564,0.081796875,13.726242938596492,136.0,01ef7ceb3006dace.jpg
400,400,185.97332065625,0.19653769436117874,51.250971817229434,0.1949375,4.480421500626567,23.0,0216a08dee36ada6.png
400,400,133.49643495625,0.42300699049491125,77.43562928354265,0.024796875,12.171496954887218,155.0,0217d580c44a8a72.png
400,400,169.18639055,0.47756906796630355,106.12303247608979,0.0,5.67562387218045,32.0,021c999036684806.jpg
400,400,166.54280212499998,0.19529672079620106,38.679409462338526,0.0071875,6.412727954260651,16.0,0228ac3c5cf15d55.jpg
400,400,207.73474341874999,0.22422049163657365,87.61172805694657,0.097875,6.635469376566416,241.0,0240b941319c47ac.png
400,400,203.13157119375,0.31672959471691053,88.91841448321966,0.112046875,4.907071751253133,26.0,0243720def7951bc.png
400,400,190.72198963124998,0.2507554736530848,52.22513718175879,0.46328125,8.349628374060151,26.0,024fdf47301c6a9f.jpg
400,400,158.84597876875,0.30506161657377184,62.73512949318338,0.0169375,5.149662230576441,15.0,025cbc1bf7ef8be3.jpg
400,400,226.35809964999993,0.2064867530203483,65.92940618151721,0.242484375,3.0308282988721804,136.0,025f8ff499916e45.jpg
400,400,193.87746435625002,0.18212032543950124,52.873313147939726,0.014625,5.158054705513784,105.0,02619445b9348f1a.jpg
400,400,169.177092125,0.25588253578416825,40.864078437465665,0.02484375,6.742676312656641,11.0,026843541020b2c4.jpg
400,400,125.19619290624999,0.33020277531259484,43.007728542705834,0.0,2.189981917293233,19.0,027723e6fe26fbb9.jpg
400,400,219.16044293125,0.08626380897112843,12.363040705989135,0.030109375,3.4869212437343355,145.0,0282c3fbeee3dda9.jpg
400,400,158.850591375,0.3853456975524293,105.64475711072,0.022078125,8.017625307017543,13.0,028f5e0a7dc02420.jpg
400,400,158.94313760625,0.19110002460602732,30.89905316765373,0.0,3.1314720864661654,147.0,0292fd452147917b.jpg
378,400,235.2911378042328,0.057334565815362525,19.735358158750543,0.6511498645174738,2.4560274554579276,248.0,029d81e1ec528894.jpg
400,400,157.9915298375,0.5490345943310849,130.00820913579517,0.054796875,7.532198787593984,134.0,02b2e5f66909c099.jpg
400,400,137.4979133375,0.32692658660243185,33.22716132464448,0.039375,5.198995244360902,134.0,02c11ef019a1c804.jpg
400,400,171.60793418125002,0.049059204432738555,8.29671282360543,0.00171875,6.4471747681704255,42.0,02c7a538cbd9c1d0.jpg
400,400,158.27571609375,0.38812503955445643,74.39807254510703,0.032484375,7.247985285087719,160.0,02d18b89ec19878e.jpg
400,400,233.31118063749997,0.0021492851038961893,0.6656321715394583,1.0,1.3277554761904762,155.0,02d309343f2dc8e3.jpg
400,400,161.61221844374998,0.3730250948754917,58.02010583061655,0.026078125,7.502274439223058,37.0,02da650026af35c1.jpg
400,400,190.11332301875,0.21051234212858294,36.798809308423216,0.0,2.0825490225563907,15.0,02e138c874b508f8.jpg
400,400,216.62473217500002,0.19597606414241972,68.05671373896858,0.024328125,5.664332518796993,24.0,02e6e76f672b832f.jpg
400,400,139.69589505624998,0.46043160451451404,59.10806992770801,0.003375,14.316549398496239,109.0,02f60dacd72c06a1.jpg
400,400,198.27803801249996,0.3076444397875359,93.87398531179129,0.107796875,6.832227540726819,144.0,031a2a37d7694055.png
400,400,199.8670534125,0.21338723276649815,66.15907100346854,0.1383125,3.1483975939849618,154.0,0323e7dbd9bb96d5.jpg
400,400,227.87407054375,0.017189497151714663,7.447430519854105,0.98921875,3.8896305075187967,7.0,032891cbdfb10e33.jpg
400,410,53.35544556707316,0.10127469340488882,44.41321382177461,0.0,6.9303081480715925,251.0,0331fe34e7876781.png
400,400,197.96228316875,0.22785369429168467,29.935377426446497,0.0,0.928781876566416,19.0,03388c6fcb82f143.jpg
400,400,190.50083918125,0.3264117712800724,69.71534169489749,0.028984375,6.771735097117795,138.0,03389eeb936790fa.jpg
400,400,183.07457259375002,0.1083223909557581,30.318984720996845,0.065296875,6.763265651629073,60.0,03454d080f584c1c.png
400,400,147.03867695,0.3155955849337509,54.76171390630987,0.012203125,7.027441754385965,182.0,034c049ca0d8f64e.jpg
400,399,185.11960840852132,0.14398204349794602,43.80378044690182,0.03339109784666731,4.324203708508233,21.0,035046444277ecd5.jpg
